0.0,161,0.0,0.0,0,0,0,0,0.0,1
0.0,163,48.0,-28.0,-4.894427190999916,-5.552786404500042,-1.7888543819998317,0.8944271909999159,4.71238898038469,3
0.0,162,-25.0,46.0,-0.4472135954999579,-7.105572809000084,-0.8944271909999159,1.7888543819998317,0.7853981633974483,4
0.0,164,-53.0,-77.0,-5.300265434033839,-3.2855970764392493,1.399469131932323,1.4288058471215013,3.141592653589793,5
0.5,161,0.0,0.0,0,0,0,0,0.0,1
0.5,163,45.55278640450004,-30.77639320225002,-5.758206091898349,-5.0489153789759555,-1.727557801796867,1.0077420510481725,4.71238898038469,3
0.5,162,-25.22360679774998,42.44721359549996,-0.9247269159198201,-6.226948299427538,-0.9550266408397245,1.7572490191450931,0.7853981633974483,4
0.5,164,-55.650132717016916,-78.64279853821962,-4.600530868067677,-2.5711941528784985,1.399469131932323,1.4288058471215013,3.141592653589793,5
1.0,161,0.0,0.0,0,0,0,0,0.0,1
1.0,163,42.67368335855087,-33.300850891737994,-6.586816295083943,-4.489089396034177,-1.6572204063711882,1.1196519658835573,4.71238898038469,3
1.0,162,-25.68597025570989,39.33373944578619,-1.4355737053178497,-5.367276526154898,-1.021693578796059,1.7193435465452802,0.7853981633974483,4
1.0,164,-57.950398151050756,-79.92839561465887,-3.900796302101516,-1.8567912293177478,1.399469131932323,1.4288058471215013,3.141592653589793,5
1.5,161,0.0,0.0,0,0,0,0,0.0,1
1.5,163,39.38027521100889,-35.54539558975508,-7.082427776956888,-3.720109781201288,-1.5767290267200378,1.2304168303052758,4.71238898038469,3
1.5,162,-26.403757108368815,36.650101182708745,-1.9823421655134177,-4.52999267289164,-1.093536920391136,1.6745677065265145,0.7853981633974483,4
1.5,164,-59.90079630210151,-80.85679122931774,-3.2010617361353546,-1.142388305756997,1.399469131932323,1.4288058471215013,3.141592653589793,5
2.0,161,0.0,0.0,0,0,0,0,0.0,1
2.0,163,35.83906132253045,-37.405450480355725,-7.453746678498689,-2.905453570919653,-1.484653122454822,1.3400765298986275,4.71238898038469,3
2.0,162,-27.394928191125523,34.38510484626293,-2.566875544556066,-3.718623010663021,-1.1690667580852967,1.6227393244572383,0.7853981633974483,4
2.0,164,-61.50132717016919,-81.42798538219624,-2.5013271701691933,-0.4279853821962464,1.399469131932323,1.4288058471215013,3.141592653589793,5
2.5,161,0.0,0.0,0,0,0,0,0.0,1
2.5,163,32.1121879832811,-38.85817726581555,-7.727219198637623,-2.07125166414083,-1.3836531670599264,1.4441273881777312,4.71238898038469,3
2.5,162,-28.678365963403557,32.525793340931415,-3.189999917914361,-2.9365002483508427,-1.2462487467165901,1.5642455246243565,0.7853981633974483,4
2.5,164,-62.751990755253786,-81.64197807329437,-1.801592604203032,0.28641754136450426,1.399469131932323,1.4288058471215013,3.141592653589793,5
3.0,161,0.0,0.0,0,0,0,0,0.0,1
3.0,163,28.248578383962293,-39.893803097885964,-7.905031900443853,-1.2290120637996431,-1.2740447857275232,1.5416905928105382,4.71238898038469,3
3.0,162,-30.27336592236074,31.057543216755995,-3.8513509924197202,-2.186423748085298,-1.322702149010718,1.5001530005310886,0.7853981633974483,4
3.0,164,-63.652787057355305,-81.49876930261212,-1.1018580382368706,1.0008204649252548,1.399469131932323,1.4288058471215013,3.141592653589793,5
3.5,161,0.0,0.0,0,0,0,0,0.0,1
3.5,163,24.296062433740367,-40.508309129785786,-7.990540264046969,-0.3889296705629222,-1.155774965911617,1.6322328964250172,4.71238898038469,3
3.5,162,-32.1990414185706,29.964331342713347,-4.5493596493919135,-1.4703344276846413,-1.396017313944387,1.432178640801314,0.7853981633974483,4
3.5,164,-64.20371607647374,-80.99835907014949,-0.4021234722707091,1.7152233884860055,1.399469131932323,1.4288058471215013,3.141592653589793,5
4.0,161,0.0,0.0,0,0,0,0,0.0,1
4.0,163,20.300792301716882,-40.702773965067244,-7.987882161961844,0.44015743389356143,-1.028713697023569,1.7151525091245095,4.71238898038469,3
4.0,162,-34.47372124326656,29.229164128871027,-5.281413326221365,-0.7890874722855867,-1.4641073536589027,1.362493910798109,0.7853981633974483,4
4.0,164,-64.4047778126091,-80.14074737590649,0.29761109369545236,2.4296263120467563,1.399469131932323,1.4288058471215013,3.141592653589793,5
4.5,161,0.0,0.0,0,0,0,0,0.0,1
4.5,163,16.30685122073596,-40.482695248120464,-7.90162507049761,1.250728285953289,-0.8926469876599024,1.7897433769738336,4.71238898038469,3
4.5,162,-37.114427906377244,28.834620392728233,-6.044154530825436,-0.14238363373262775,-1.5254824092081407,1.293407677105918,0.7853981633974483,4
4.5,164,-64.25597226576137,-78.9259342198831,0.9973456596616138,3.144029235607507,1.399469131932323,1.4288058471215013,3.141592653589793,5
5.0,161,0.0,0.0,0,0,0,0,0.0,1
5.0,163,12.356038685487157,-39.85733110514382,-7.736457577471349,2.036473459681256,-0.7472737797580798,1.8551501012279499,4.71238898038469,3
5.0,162,-40.13650517178996,28.76342857586192,-6.833838207737712,0.471130579972571,-1.5793673538245516,1.2270284274103975,0.7853981633974483,4
5.0,164,-63.75729943593056,-77.35391960207934,1.6970802256277753,3.8584321591682578,1.399469131932323,1.4288058471215013,3.141592653589793,5
5.5,161,0.0,0.0,0,0,0,0,0.0,1
5.5,163,8.487809896751482,-38.83909437530319,-7.4969299009847195,2.7921393338659244,-0.5922091753679254,1.9103110460367552,4.71238898038469,3
5.5,162,-43.55342427565882,28.998993865848206,-7.646665564430517,1.0536352479468176,-1.6256547133856105,1.1650093359484932,0.7853981633974483,4
5.5,164,-62.908759323116676,-75.42470352249522,2.3968147915939366,4.572835082729008,1.399469131932323,1.4288058471215013,3.141592653589793,5
6.0,161,0.0,0.0,0,0,0,0,0.0,1
6.0,163,4.739344946259123,-37.44302470837023,-7.1872442241849654,3.513334664093339,-0.42699805164237,1.9538865534860563,4.71238898038469,3
6.0,162,-47.37675705787408,29.525811489821614,-8.479038752619683,1.607850797696012,-1.6647463763783337,1.1084310994983888,0.7853981633974483,4
6.0,164,-61.71035192731971,-73.13828598113072,3.096549357560098,5.287238006289758,1.399469131932323,1.4288058471215013,3.141592653589793,5
6.5,161,0.0,0.0,0,0,0,0,0.0,1
6.5,163,1.14572283416664,-35.68635737632356,-6.811093902144948,4.196307883862184,-0.2511458507986242,1.9841687835531117,4.71238898038469,3
6.5,162,-51.61627643418392,30.32973688866962,-9.327717963947464,2.1367587256570677,-1.6973584226555598,1.0578158559221118,0.7853981633974483,4
6.5,164,-60.16207724853966,-70.49466697798584,3.7962839235262593,6.001640929850509,1.399469131932323,1.4288058471215013,3.141592653589793,5
7.0,161,0.0,0.0,0,0,0,0,0.0,1
7.0,163,-2.259824116905834,-33.58820343439247,-6.371551218482321,4.837699357158984,-0.06417762392682264,1.9989700429438926,4.71238898038469,3
7.0,162,-56.280135416157655,31.398116251498152,-9.679611579975726,2.5109997333332874,-1.7243467896155542,1.0132266030570514,0.7853981633974483,4
7.0,164,-58.26393528677653,-67.49384651306059,4.4503779113644395,6.647867059895187,1.399469131932323,1.4288058471215013,3.141592653589793,5
7.5,161,0.0,0.0,0,0,0,0,0.0,1
7.5,163,-5.445599726146995,-31.169353755812978,-5.871006715984303,5.434269053043583,0.13425705950240538,1.9954886724744314,4.71238898038469,3
7.5,162,-61.11994120614552,32.6536161181648,-9.619301794435257,2.732953162345572,-1.746580960672843,0.9743997884929615,0.7853981633974483,4
